,quintile_1,quintile_2,quintile_3,quintile_4,quintile_5
2010-02-28,0.025033333333333335,0.01773333333333333,0.025033333333333335,0.025033333333333335,0.013133333333333335
2010-03-31,0.02573333333333333,0.013833333333333331,0.02573333333333333,0.02573333333333333,0.005333333333333331
2010-04-30,-0.015733333333333335,-0.016,-0.015733333333333335,-0.015733333333333335,-0.015066666666666667
2010-05-31,-0.0285,-0.020433333333333335,-0.0285,-0.0285,-0.0285
2010-06-30,0.01738333333333333,0.017249999999999998,0.01738333333333333,0.01738333333333333,0.01738333333333333
2010-07-31,-0.019533333333333333,-0.01753333333333333,-0.01753333333333333,-0.001633333333333335,-0.01753333333333333
2010-08-31,0.01958333333333333,0.01958333333333333,0.02965,-0.012250000000000002,0.01958333333333333
2010-09-30,0.0075,0.0075,0.015700000000000002,-0.0053999999999999986,0.0075
2010-10-31,0.012383333333333335,0.0016499999999999993,0.013450000000000002,0.013450000000000002,0.013450000000000002
2010-11-30,0.024900000000000002,0.013499999999999998,0.013499999999999998,-0.009233333333333333,0.013499999999999998
2010-12-31,-0.0014333333333333299,-0.0014333333333333299,0.016533333333333334,-0.0030666666666666637,-0.0014333333333333299
2011-01-31,0.012000000000000002,0.012000000000000002,0.006499999999999999,0.012000000000000002,0.012000000000000002
2011-02-28,0.016616666666666665,0.010483333333333336,0.010483333333333336,0.010483333333333336,0.010483333333333336
2011-03-31,0.0004000000000000004,0.0004000000000000004,0.0004000000000000004,0.0004000000000000004,0.0004000000000000004
2011-04-30,-0.006583333333333333,-0.006583333333333333,-0.006583333333333333,-0.006583333333333333,-0.006583333333333333
2011-05-31,0.0013166666666666676,0.0013166666666666676,0.001983333333333334,0.0013166666666666676,-0.00475
2011-06-30,-0.005366666666666666,-0.0016666666666666661,-0.011266666666666666,-0.005366666666666666,-0.006033333333333334
2011-07-31,-0.014333333333333332,-0.014333333333333332,-0.014333333333333332,-0.014333333333333332,-0.013433333333333334
2011-08-31,-0.009783333333333333,0.0038166666666666674,-0.021416666666666667,-0.021416666666666667,-0.013416666666666669
2011-09-30,0.01691666666666667,0.017116666666666665,0.017116666666666665,-0.020683333333333335,0.017116666666666665
2011-10-31,0.010283333333333334,0.011283333333333334,0.010283333333333334,0.011183333333333332,-0.00265
2011-11-30,0.012266666666666667,0.012266666666666667,0.012266666666666667,0.012266666666666667,0.012266666666666667
2011-12-31,0.03538333333333333,0.029050000000000003,0.00235,0.03538333333333333,0.03538333333333333
2012-01-31,0.004083333333333335,0.00965,0.004083333333333335,0.00965,0.004083333333333335
2012-02-29,0.0087,0.0103,0.004733333333333333,0.0103,0.0087
2012-03-31,0.00595,0.010183333333333334,0.00595,0.00595,0.00875
2012-04-30,0.00605,-0.015416666666666667,0.009216666666666666,0.00605,0.00605
2012-05-31,0.006049999999999999,0.007883333333333334,0.006049999999999999,0.006049999999999999,0.006049999999999999
2012-06-30,0.003283333333333333,-0.0001833333333333334,0.00345,0.0006499999999999983,0.003283333333333333
2012-07-31,-0.0008333333333333335,0.007899999999999999,-0.004933333333333333,-0.0008333333333333335,-0.0093
2012-08-31,0.0067500000000000025,-0.0005500000000000001,0.0067500000000000025,0.0067500000000000025,0.0067500000000000025
2012-09-30,0.003500000000000001,-0.005466666666666667,0.003500000000000001,0.003500000000000001,0.009200000000000002
2012-10-31,0.0034000000000000002,0.0020666666666666667,0.006266666666666667,0.0034000000000000002,0.0007999999999999999
2012-11-30,0.004549999999999999,-0.0018500000000000003,-0.007050000000000001,0.004549999999999999,0.010383333333333333
2012-12-31,0.00781666666666667,0.00781666666666667,0.00781666666666667,0.00781666666666667,-0.004683333333333334
2013-01-31,0.005,0.0034666666666666665,0.005,0.004166666666666667,6.666666666666655e-05
2013-02-28,0.010883333333333333,0.01455,0.010883333333333333,0.012916666666666667,0.007416666666666669
2013-03-31,0.0088,0.001333333333333333,0.0088,0.001333333333333333,-0.0038666666666666676
2013-04-30,-0.0025333333333333328,0.004266666666666667,-0.0025333333333333328,0.004266666666666667,0.0015999999999999992
2013-05-31,0.0006333333333333333,0.0006333333333333333,0.0006333333333333333,0.0007999999999999999,0.0032
2013-06-30,0.014900000000000002,0.014900000000000002,0.009066666666666666,0.014900000000000002,0.009100000000000002
2013-07-31,-0.011483333333333333,-0.011383333333333334,-0.011483333333333333,-0.013850000000000001,-0.011616666666666666
2013-08-31,0.010666666666666666,0.010666666666666666,0.0018333333333333333,0.012466666666666668,0.010666666666666666
2013-09-30,0.012583333333333335,0.012583333333333335,0.017583333333333336,0.012516666666666667,0.012583333333333335
2013-10-31,0.0091,0.0091,0.0091,0.008233333333333334,0.0078000000000000005
2013-11-30,0.003133333333333332,0.003133333333333332,0.004599999999999999,0.0050666666666666655,0.003066666666666666
2013-12-31,-0.014216666666666667,-0.016216666666666667,-0.014216666666666667,-0.0011833333333333338,-0.019583333333333335
2014-01-31,0.009233333333333331,0.009666666666666665,0.009233333333333331,0.009666666666666665,0.0025666666666666663
2014-02-28,0.008083333333333333,0.008083333333333333,0.008083333333333333,0.0013500000000000005,0.017616666666666666
2014-03-31,0.009350000000000002,-0.004216666666666666,0.009350000000000002,-0.004216666666666666,0.008516666666666667
2014-04-30,-0.0001333333333333334,0.009600000000000001,0.006066666666666668,0.00016666666666666682,-0.0031
2014-05-31,0.0031166666666666656,-0.007083333333333334,0.005483333333333333,0.009216666666666666,0.0009499999999999991
2014-06-30,-0.0084,0.004166666666666667,0.005600000000000001,-0.0084,-0.007833333333333333
2014-07-31,0.004800000000000001,0.008066666666666666,0.004800000000000001,0.0057666666666666665,-0.008366666666666666
2014-08-31,0.0024000000000000002,-0.009800000000000001,-0.009800000000000001,-0.009800000000000001,-0.0032666666666666664
2014-09-30,-0.0052833333333333335,0.006916666666666666,0.006916666666666666,0.006916666666666666,-0.0014499999999999992
2014-10-31,0.017316666666666668,-0.0007833333333333329,-0.0007833333333333329,-0.0007833333333333329,-0.0007833333333333329
2014-11-30,-6.666666666666685e-05,0.009366666666666667,0.009366666666666667,0.009366666666666667,0.006100000000000001
2014-12-31,0.008283333333333335,-0.0063166666666666675,-0.0063166666666666675,-0.018783333333333336,-0.0063166666666666675
2015-01-31,-0.0032666666666666677,0.0016000000000000007,0.0039000000000000007,-0.0020666666666666667,-0.0020666666666666667
2015-02-28,-0.002733333333333333,0.006266666666666667,0.006266666666666667,0.006266666666666667,0.006266666666666667
2015-03-31,-0.010216666666666667,-0.014083333333333331,-0.014083333333333331,0.010150000000000001,-0.014083333333333331
2015-04-30,0.013799999999999998,0.006966666666666665,0.006966666666666665,-0.011966666666666667,0.006966666666666665
2015-05-31,-0.0029999999999999988,0.003933333333333333,0.003933333333333333,0.003933333333333333,0.003933333333333333
2015-06-30,0.030250000000000003,0.0011166666666666686,0.0011166666666666686,0.0011166666666666686,0.0011166666666666686
2015-07-31,-0.006283333333333332,-0.005316666666666667,-0.006283333333333332,-0.005316666666666667,0.014749999999999994
2015-08-31,0.0094,0.011233333333333333,0.0019,0.012100000000000001,0.0019
2015-09-30,0.012849999999999999,0.0059833333333333336,0.0059833333333333336,0.012849999999999999,0.0059833333333333336
2015-10-31,0.003366666666666667,0.0048,0.003366666666666667,0.003366666666666667,0.003366666666666667
2015-11-30,-0.00645,0.0021166666666666656,-0.00645,0.003383333333333334,-0.00645
2015-12-31,0.10143333333333332,0.025399999999999995,0.10143333333333332,0.10143333333333332,0.10143333333333332
2016-01-31,0.0018166666666666667,0.0038499999999999993,-0.001083333333333333,0.0018166666666666667,0.0018166666666666667
2016-02-29,0.008033333333333335,0.002433333333333334,0.008033333333333335,0.0006333333333333352,0.008033333333333335
2016-03-31,-0.0028333333333333335,-0.0028333333333333335,-0.013566666666666666,0.0171,-0.0028333333333333335
2016-04-30,-0.004383333333333334,-0.004383333333333334,0.0010166666666666672,-0.007216666666666666,-0.004383333333333334
2016-05-31,0.010750000000000001,0.010750000000000001,0.015716666666666667,-0.0032500000000000007,0.01085
2016-06-30,0.00335,0.003116666666666667,0.007483333333333334,-0.004883333333333333,0.00335
2016-07-31,-0.0005000000000000004,-0.006033333333333334,-0.011066666666666667,-0.006033333333333334,-0.0005000000000000004
2016-08-31,-0.0016666666666666661,-0.0016666666666666661,0.0023,-0.0016666666666666661,-0.0016666666666666661
2016-09-30,-0.00028333333333333135,-0.013983333333333334,-0.00028333333333333135,0.013116666666666665,-0.00028333333333333135
2016-10-31,0.031333333333333324,0.031333333333333324,0.008133333333333333,0.0045,0.015166666666666667
2016-11-30,0.010616666666666668,0.010616666666666668,0.00011666666666666676,0.006483333333333333,0.011516666666666666
2016-12-31,-0.009483333333333325,-0.009483333333333325,0.035083333333333334,-0.009483333333333325,-0.006383333333333324
2017-01-31,0.002483333333333333,-0.005183333333333334,-0.005183333333333334,-0.005183333333333334,-0.00015000000000000053
2017-02-28,-0.0061666666666666675,-0.0061666666666666675,-0.0061666666666666675,-0.0061666666666666675,-0.0029333333333333342
2017-03-31,0.007016666666666667,-0.001183333333333333,0.00018333333333333353,-0.005783333333333332,-0.0014166666666666661
2017-04-30,-0.013183333333333333,-0.008183333333333334,-0.008183333333333334,-0.008183333333333334,-0.013183333333333333
2017-05-31,-0.004266666666666666,0.0041333333333333335,0.0041333333333333335,-0.004266666666666666,0.004466666666666667
2017-06-30,0.0024999999999999996,0.0067,0.001233333333333333,0.001233333333333333,-0.0042
2017-07-31,0.010616666666666665,0.001683333333333333,-0.004416666666666667,-0.005083333333333335,-0.004416666666666667
2017-08-31,0.009800000000000001,0.015233333333333333,0.015233333333333333,0.015233333333333333,0.019733333333333332
2017-09-30,0.0205,0.004099999999999999,0.004099999999999999,0.004099999999999999,-0.009933333333333334
2017-10-31,0.008633333333333335,0.009266666666666668,0.008333333333333333,0.007999999999999998,0.011133333333333334
2017-11-30,-0.0009166666666666663,0.001716666666666666,0.001716666666666666,-0.000716666666666667,0.00335
2017-12-31,0.024150000000000005,0.005550000000000002,0.005550000000000002,0.005550000000000002,-0.026649999999999997
2018-01-31,-0.0017166666666666673,-0.004250000000000001,-0.005383333333333335,-0.004250000000000001,-0.004250000000000001
2018-02-28,-0.0003666666666666668,-0.012833333333333334,-0.0007999999999999998,-0.0007999999999999998,-0.0007999999999999998
2018-03-31,-0.004266666666666667,-0.001333333333333333,-0.002499999999999999,0.0016333333333333336,0.0016333333333333336
2018-04-30,0.02316666666666667,-0.007966666666666667,0.007733333333333335,0.007733333333333335,0.007733333333333335
2018-05-31,0.0032666666666666673,-0.0064,-0.003833333333333333,-0.003833333333333333,-0.003833333333333333
2018-06-30,0.0009500000000000006,0.010050000000000002,0.0036166666666666673,0.0036166666666666673,0.008383333333333335
2018-07-31,0.0022333333333333337,0.004399999999999999,0.004399999999999999,0.0022333333333333337,0.004399999999999999
2018-08-31,0.004766666666666667,-0.0035333333333333345,-0.0035333333333333345,-0.0035333333333333345,-0.0035333333333333345
2018-09-30,-0.010116666666666666,-0.010116666666666666,-0.010116666666666666,-0.010116666666666666,-0.010116666666666666
2018-10-31,-0.0031166666666666665,-0.000583333333333333,0.0021166666666666664,-0.000583333333333333,-0.000583333333333333
2018-11-30,-0.014116666666666666,-0.017016666666666666,-0.011149999999999998,-0.020516666666666666,-0.020516666666666666
2018-12-31,-0.0002000000000000011,-0.0099,-0.0002000000000000011,-0.0002000000000000011,-0.0002000000000000011
2019-01-31,0.0026666666666666666,0.0004666666666666663,-0.0030666666666666668,0.0026666666666666666,0.0026666666666666666
2019-02-28,-0.007233333333333332,-0.007233333333333332,0.021300000000000003,-0.007233333333333332,-0.010900000000000002
2019-03-31,0.002450000000000001,0.002450000000000001,-0.0046500000000000005,0.006283333333333333,-0.010783333333333332
2019-04-30,-0.003500000000000001,0.004666666666666666,0.004666666666666666,0.0017000000000000001,-0.003500000000000001
2019-05-31,0.008133333333333333,0.009033333333333336,0.017733333333333334,-0.014933333333333333,0.008133333333333333
2019-06-30,0.0050999999999999995,0.0095,0.0050999999999999995,0.0050999999999999995,0.0050999999999999995
2019-07-31,-0.005249999999999998,0.005583333333333336,-0.005249999999999998,-0.005249999999999998,-0.005249999999999998
2019-08-31,0.011549999999999998,0.010583333333333332,-0.010983333333333333,0.011549999999999998,0.011549999999999998
2019-09-30,-0.00011666666666666668,-0.0009499999999999996,-0.00011666666666666668,-0.00011666666666666668,-0.00011666666666666668
2019-10-31,0.0003666666666666656,0.003366666666666667,-0.0050999999999999995,-0.0050999999999999995,-0.0050999999999999995
2019-11-30,0.0075,0.004200000000000001,0.004200000000000001,0.0075,0.0075
2019-12-31,-0.050733333333333346,-0.06319999999999999,-0.050733333333333346,-0.050733333333333346,-0.0708
2020-01-31,-0.014150000000000001,-0.027149999999999997,-0.027149999999999997,-0.026883333333333332,-0.02595
2020-02-29,0.02345,-0.04595,-0.018683333333333333,-0.04595,-0.07331666666666667
2020-03-31,0.02291666666666667,0.018450000000000005,0.036716666666666675,0.009883333333333334,0.009883333333333334
2020-04-30,0.021583333333333333,0.000783333333333332,0.000783333333333332,0.017449999999999997,0.000783333333333332
2020-05-31,0.0107,0.0034666666666666665,0.0034666666666666665,0.0034666666666666665,0.0034666666666666665
2020-06-30,0.018666666666666668,0.0171,0.0171,0.0171,0.0171
2020-07-31,0.021616666666666663,0.011549999999999996,0.011549999999999996,0.011549999999999996,0.010016666666666663
2020-08-31,-0.0017500000000000005,-0.010783333333333334,-0.010816666666666669,-0.010816666666666669,-0.02145
2020-09-30,-0.010233333333333336,0.003933333333333334,0.003933333333333334,0.003933333333333334,0.014400000000000001
2020-10-31,-0.021416666666666667,-0.01445,0.013550000000000001,0.013550000000000001,0.05538333333333334
2020-11-30,-0.005033333333333333,0.0058,0.0058,0.0058,0.013699999999999999
2020-12-31,-0.007450000000000003,0.02598333333333333,0.02598333333333333,0.026216666666666666,0.011616666666666664
2021-01-31,-0.03075,0.00825,0.00825,0.00825,0.034583333333333334
2021-02-28,0.02236666666666667,-0.002133333333333332,0.025166666666666667,0.02236666666666667,0.042766666666666675
2021-03-31,0.0028833333333333315,0.0028833333333333315,0.0028833333333333315,0.006283333333333332,-0.0012166666666666682
2021-04-30,0.02418333333333333,0.02418333333333333,0.01995,0.0007166666666666658,0.022316666666666665
2021-05-31,-0.010716666666666668,-0.010716666666666668,-0.010716666666666668,0.015483333333333333,-0.017616666666666666
2021-06-30,-0.0037833333333333326,-0.0037833333333333326,-0.0037833333333333326,0.0021833333333333336,0.0034833333333333344
2021-07-31,0.004516666666666667,0.005283333333333334,0.004516666666666667,0.005283333333333334,-0.0042499999999999994
2021-08-31,0.005516666666666667,0.001783333333333333,0.005516666666666667,-0.01155,0.0008833333333333337
2021-09-30,0.011483333333333332,0.011483333333333332,0.013249999999999998,0.011483333333333332,0.0004166666666666659
2021-10-31,0.0059,0.010333333333333333,0.016,0.011566666666666668,0.007133333333333334
2021-11-30,0.020833333333333332,0.023433333333333334,-0.004333333333333333,0.004566666666666668,0.028800000000000003
2021-12-31,0.014633333333333333,0.027999999999999997,-0.02823333333333333,0.014633333333333333,0.022699999999999998
2022-01-31,0.0009666666666666666,0.0105,0.0105,0.0105,-0.005233333333333334
2022-02-28,0.0062,0.0062,0.0062,-0.004066666666666668,0.0027333333333333337
2022-03-31,0.019083333333333334,0.017916666666666664,0.017916666666666664,-0.0015166666666666638,0.0012499999999999976
2022-04-30,-0.014433333333333331,0.026966666666666667,0.026866666666666664,0.026866666666666664,-0.009733333333333332
2022-05-31,-0.024666666666666667,-0.024666666666666667,-0.024666666666666667,-0.03273333333333333,-0.004666666666666667
2022-06-30,-0.005399999999999998,-0.005399999999999998,-0.005399999999999998,-0.011333333333333329,0.008433333333333336
2022-07-31,-0.006183333333333332,0.009750000000000002,-0.011149999999999998,0.006383333333333334,-0.006183333333333332
2022-08-31,-0.014583333333333335,-0.010016666666666667,-0.014683333333333333,-0.01135,-0.014583333333333335
2022-09-30,0.05206666666666666,0.041166666666666664,0.025500000000000005,0.046033333333333336,0.05206666666666666
2022-10-31,0.018616666666666667,-0.0023833333333333324,0.0031833333333333345,0.027783333333333337,0.018616666666666667
2022-11-30,0.007133333333333336,0.007133333333333336,0.003300000000000002,0.02903333333333333,0.002666666666666669
2022-12-31,-0.02663333333333334,0.035333333333333335,-0.028133333333333333,-0.02663333333333334,-0.013500000000000003
2023-01-31,-0.004633333333333332,-0.004633333333333332,-0.0019666666666666656,-0.004633333333333332,-0.0019666666666666656
2023-02-28,-0.02605,-0.02605,0.011116666666666669,-0.02605,0.004116666666666668
2023-03-31,0.0024166666666666672,0.01685,0.008283333333333335,0.008283333333333335,0.008283333333333335
2023-04-30,-0.02938333333333333,-0.02938333333333333,-0.0034166666666666672,-0.02938333333333333,-0.02938333333333333
2023-05-31,0.009500000000000003,0.005233333333333334,0.0189,-0.0116,0.009500000000000003
2023-06-30,0.0006833333333333332,0.010216666666666666,0.010216666666666666,0.010216666666666666,0.010216666666666666
2023-07-31,-0.003999999999999999,0.011999999999999999,-0.003999999999999999,-0.003999999999999999,-0.003999999999999999
2023-08-31,-0.006800000000000003,-0.005833333333333334,-0.006800000000000003,-0.01306666666666667,-0.006800000000000003
2023-09-30,-0.00595,-0.006616666666666667,0.007483333333333335,-0.00595,-0.011516666666666666
2023-10-31,0.013483333333333332,0.013483333333333332,0.00861666666666667,0.013483333333333332,0.007916666666666667
2023-11-30,0.016283333333333334,0.016283333333333334,-0.024216666666666664,0.016283333333333334,0.018416666666666668
2023-12-31,0.015366666666666667,-0.0036666666666666675,0.004266666666666666,0.004266666666666666,-0.021733333333333337
2024-01-31,0.002799999999999999,0.005466666666666666,0.014233333333333336,0.002799999999999999,-0.013533333333333335
2024-02-29,0.01746666666666667,0.0135,-0.00036666666666666656,0.0135,0.014566666666666665
2024-03-31,-0.0030000000000000014,-0.011466666666666668,-0.009966666666666667,-0.011466666666666668,-0.010033333333333337
2024-04-30,0.0042833333333333334,0.006283333333333334,0.0042833333333333334,0.01065,0.006816666666666666
2024-05-31,0.005483333333333334,-0.010516666666666665,0.005483333333333334,-0.008950000000000001,-0.011783333333333335
2024-06-30,-0.0055000000000000005,0.0223,0.0223,0.003566666666666668,0.03013333333333333
2024-07-31,0.0174,0.005566666666666667,0.0174,0.009233333333333333,-0.010466666666666666
2024-08-31,0.008783333333333334,-0.004483333333333333,-0.004483333333333333,-0.004483333333333333,-0.0024166666666666664
2024-09-30,0.0055000000000000005,-0.0002999999999999993,0.0025666666666666667,0.0025666666666666667,-0.0074333333333333335
2024-10-31,-0.0026833333333333327,0.013150000000000002,-0.0026833333333333327,0.013150000000000002,0.00981666666666667
2024-11-30,-0.0019500000000000003,-0.0032166666666666663,-0.015983333333333332,-0.015983333333333332,-0.014983333333333333
2024-12-31,0.0017499999999999983,-0.002316666666666668,-0.002316666666666668,-0.002316666666666668,-0.005516666666666667
2025-01-31,-0.008666666666666668,0.0015333333333333336,0.0015333333333333336,0.0015333333333333336,0.004233333333333335
2025-02-28,-0.013433333333333334,-0.010299999999999998,-0.005333333333333333,-0.010299999999999998,-0.0008333333333333335
2025-03-31,0.015349999999999997,-0.011083333333333336,-0.004883333333333334,-0.011083333333333336,0.0002499999999999991
2025-04-30,0.026066666666666665,0.014066666666666665,0.009099999999999999,0.014066666666666665,0.014066666666666665
2025-05-31,-0.001899999999999999,-0.006733333333333332,-0.0018333333333333326,-0.001899999999999999,-0.001899999999999999
2025-06-30,-0.0003833333333333339,-0.004616666666666667,-0.004116666666666667,-0.004616666666666667,-0.004616666666666667
2025-07-31,0.014966666666666668,0.014966666666666668,-0.001299999999999999,0.014966666666666668,0.014966666666666668
2025-08-31,,,,,
