date,regime_0,regime_1,regime_2,regime_code
1999-10-31,0.90817663163969,0.09163314911215029,0.00019021924795069087,0
1999-11-30,0.08904597954907813,0.9109387330906258,1.528736035283564e-05,1
1999-12-31,0.8960651726301103,0.10392627935224077,8.5480176428449e-06,0
2000-01-31,0.10006866991830443,0.8999239081086915,7.421972857964512e-06,1
2000-02-29,0.8830285827011856,0.1169678385486074,3.5787504333368134e-06,0
2000-03-31,0.11441227869505127,0.8855804128598872,7.3084449208039415e-06,1
2000-04-30,0.8667775578070624,0.13203257042230707,0.0011898717705498452,0
2000-05-31,0.12958344586881201,0.8701070620271603,0.0003094921040174684,1
2000-06-30,0.8537935719382355,0.1461610195443102,4.5408517430930584e-05,0
2000-07-31,0.14215704688876799,0.857647295027559,0.0001956580836613694,1
2000-08-31,0.8377356966336894,0.16032932156136057,0.0019349818051642785,0
2000-09-30,0.15319827555778803,0.8456593291177317,0.0011423953242595862,1
2000-10-31,0.8328860677540498,0.1669111179444866,0.00020281430168148462,0
2000-11-30,0.16043925829982156,0.8395543020726994,6.439627632676283e-06,1
2000-12-31,0.8287027400619988,0.1712637256356367,3.353430235625735e-05,0
2001-01-31,0.16555924933242358,0.8342041539722758,0.00023659669540307965,1
2001-02-28,0.8159683611977722,0.18401347739974142,1.8161402395646563e-05,0
2001-03-31,0.18119413989447108,0.8188058063691205,5.3736259983621416e-08,1
2001-04-30,0.7953302414123719,0.20466953806785798,2.2051965311386895e-07,0
2001-05-31,0.19960491957949325,0.8003947770717027,3.0334874651113227e-07,1
2001-06-30,0.7779793165314475,0.22202064441893465,3.9049694322220946e-08,0
2001-07-31,0.21540717597000714,0.7845928141466977,9.883309467864975e-09,1
2001-08-31,0.7633361022372297,0.2366638975981256,1.6484420798930685e-10,0
2001-09-30,0.22969459712578139,0.7703054028738503,1.6526291809938614e-13,1
2001-10-31,0.7517924487594753,0.2482075512397151,8.416369013820642e-13,0
2001-11-30,0.24050602677274,0.7594939729685105,2.587271768435587e-10,1
2001-12-31,0.7301092548318631,0.26989074343715974,1.730892112688703e-09,0
2002-01-31,0.2668705473006758,0.7331294476243916,5.074856382076013e-09,1
2002-02-28,0.7005382985045168,0.2994612523156027,4.4917968962471685e-07,0
2002-03-31,0.2969151415072976,0.7030768182785132,8.040214353959092e-06,1
2002-04-30,0.6784669405087387,0.32151315322114504,1.9906269921638137e-05,0
2002-05-31,0.3158612330281054,0.6841286081722815,1.015879952940063e-05,1
2002-06-30,0.6598137750252364,0.340183465629586,2.7593449561740924e-06,0
2002-07-31,0.33499528807436424,0.6650046471706779,6.475475498918232e-08,1
2002-08-31,0.641932880551018,0.3580587995554863,8.319893523326542e-06,0
2002-09-30,0.35276417599938487,0.6472240699629805,1.1754037744226044e-05,1
2002-10-31,0.6260702260551461,0.37382602058246955,0.00010375336257501704,0
2002-11-30,0.36700536930753025,0.6329698722052699,2.4758487253517572e-05,1
2002-12-31,0.6131687834044919,0.3868273350581921,3.881537267130379e-06,0
2003-01-31,0.3802798776249379,0.619720053266713,6.910812737039722e-08,1
2003-02-28,0.6021422340573135,0.39785753294836446,2.3299426841389163e-07,0
2003-03-31,0.3905888372499254,0.6093972289993376,1.3933750767897133e-05,1
2003-04-30,0.5801850497499286,0.405939713887456,0.013875236362481747,0
2003-05-31,0.3857207509663765,0.5933590788804003,0.0209201701533927,1
2003-06-30,0.579371234070383,0.40280799294290603,0.017820772986870993,0
2003-07-31,0.40247837009122983,0.5929623043666256,0.004559325542281987,1
2003-08-31,0.5871485906091181,0.412508477092854,0.00034293229814354707,0
2003-09-30,0.39980525931731475,0.6001718842274935,2.2856455289720285e-05,1
2003-10-31,0.5897761037696558,0.41018895468143896,3.4941548895542065e-05,0
2003-11-30,0.3970972782630059,0.6027397753418646,0.0001629463950223014,1
2003-12-31,0.5914330175448407,0.4084721755196197,9.480693557713558e-05,0
2004-01-31,0.39527983660748833,0.6047067699251579,1.3393467538587486e-05,1
2004-02-29,0.5924243464676232,0.40757512626757997,5.272646495420397e-07,0
2004-03-31,0.39461825659146105,0.605380924434901,8.189736831392473e-07,1
2004-04-30,0.5931739234956821,0.40682306876154495,3.007742906143861e-06,0
2004-05-31,0.3941819370300976,0.6058046317433973,1.3431226724998802e-05,1
2004-06-30,0.5923691199228434,0.407541591889772,8.928818745772227e-05,0
2004-07-31,0.3958495127876241,0.6041130922066676,3.739500564583964e-05,1
2004-08-31,0.5908227713198154,0.40916413567578447,1.3093004453585971e-05,0
2004-09-30,0.39713452144861233,0.6028625445057014,2.9340455743348454e-06,1
2004-10-31,0.5906561009838002,0.4093431349048219,7.641113619256792e-07,0
2004-11-30,0.3975643680250818,0.6024192323848835,1.6399590152257093e-05,1
2004-12-31,0.5892003424652085,0.410693370380257,0.00010628715453252409,0
2005-01-31,0.39791904064205347,0.6019859149082424,9.504444990308827e-05,1
2005-02-28,0.5895649345680045,0.4102922857828113,0.0001427796491953797,0
2005-03-31,0.3977016951236144,0.602254011112567,4.429376386873374e-05,1
2005-04-30,0.5904275803906798,0.4095559674959753,1.6452113286279887e-05,0
2005-05-31,0.3949771917861243,0.6047794204442584,0.00024338776964566398,1
2005-06-30,0.5910904784848505,0.40890782462348685,1.696891714450747e-06,0
2005-07-31,0.3964950708938158,0.6035009160999378,4.013006396065995e-06,1
2005-08-31,0.5899569020507296,0.4100414532511787,1.6446981121943994e-06,0
2005-09-30,0.3981465757382371,0.6018505147608485,2.9095007069829395e-06,1
2005-10-31,0.5891521255495986,0.41079587314945926,5.200130100478266e-05,0
2005-11-30,0.39862735681220235,0.6013489159054279,2.3727282444457564e-05,1
2005-12-31,0.58868658756258,0.41131265275362755,7.596837146594835e-07,0
2006-01-31,0.39944913344376204,0.6005505038925603,3.62663845112365e-07,1
2006-02-28,0.5881888159405991,0.41181029072432235,8.93334936776691e-07,0
2006-03-31,0.39998788878038577,0.6000083248186271,3.7864008984684007e-06,1
2006-04-30,0.5869854377403679,0.41301433505217994,2.2720761735696691e-07,0
2006-05-31,0.40103837091051014,0.5989615531261168,7.596343820013813e-08,1
2006-06-30,0.5851621284701038,0.4148373560762442,5.15453704157733e-07,0
2006-07-31,0.4028357859077895,0.5971638788944252,3.3519760377445644e-07,1
2006-08-31,0.5849745927198489,0.4150244280339344,9.792460212034932e-07,0
2006-09-30,0.40320170836344416,0.5967975252794642,7.663572681650362e-07,1
2006-10-31,0.5858635351118442,0.41411266116431716,2.3803723685135596e-05,0
2006-11-30,0.37515932760876636,0.5997531568676137,0.025087515523801736,1
2006-12-31,0.24014829906923935,0.38640975334381744,0.3734419475870777,2
2007-01-31,0.009498495541594919,0.24627485036715194,0.7442266540911786,2
2007-02-28,0.001672731838191638,0.009781705702357254,0.9885455624595454,2
2007-03-31,0.00014365270961971694,0.001710982849254193,0.99814536444098,2
2007-04-30,1.3564866266744845e-06,0.00014816854650730613,0.9998504749669523,2
2007-05-31,1.5879434899995684e-07,1.362000896270806e-06,0.9999984792045975,2
2007-06-30,6.6049585167555595e-06,3.327204419469412e-07,0.9999930623211736,2
2007-07-31,0.0007376001790177936,8.392891308315594e-06,0.999254006929697,2
2007-08-31,0.01542186214957944,0.0008481131946325764,0.9837300246557602,2
2007-09-30,0.5550750992016336,0.01619966865362474,0.4287252321447482,0
2007-10-31,0.433977386373162,0.5587379441551671,0.007284669471855987,1
2007-11-30,0.5639480955434454,0.4360518970057887,7.45088726363861e-09,0
2007-12-31,0.41563492051279366,0.584365009663349,6.982371842942322e-08,1
2008-01-31,0.581361174211267,0.41863882578779155,9.084956747945315e-13,0
2008-02-29,0.3965642767426842,0.6034357232454437,1.1822278821335295e-11,1
2008-03-31,0.5978229615329897,0.40217703846442465,2.769967982861115e-12,0
2008-04-30,0.3788636154040362,0.6211363841833251,4.1248218438044696e-10,1
2008-05-31,0.615365485911668,0.38463451296924,1.1192084578430925e-09,0
2008-06-30,0.3601501618698063,0.6398498379173865,2.1272094156240577e-10,1
2008-07-31,0.6341333406237348,0.36586665778321886,1.5928302233154283e-09,0
2008-08-31,0.3400637609416963,0.6599359193785105,3.1967991754347553e-07,1
2008-09-30,0.6551033125891834,0.3448966873719634,3.8722305676828797e-11,0
2008-10-31,0.3251901698399224,0.6748098301598493,2.773298287782024e-13,1
2008-11-30,0.6698640079136426,0.3301359920864012,6.408566986700511e-14,0
2008-12-31,0.31394577468602375,0.6860542252932305,2.0798685501389142e-11,1
2009-01-31,0.6788496514942063,0.3211503484555661,5.035407923577797e-11,0
2009-02-28,0.30692414831608106,0.6930758516383597,4.561953436954686e-11,1
2009-03-31,0.6862958595926192,0.313704140014559,3.9268909987213596e-10,0
2009-04-30,0.2988352821621223,0.7011647164223016,1.415765841685037e-09,1
2009-05-31,0.6940189072697143,0.30598108945772656,3.2727304787134337e-09,0
2009-06-30,0.28906837329396873,0.7109313675053014,2.5920088469999234e-07,1
2009-07-31,0.7026115524589924,0.29738782645579726,6.210852468547295e-07,0
2009-08-31,0.2794795351348131,0.7204799261130788,4.0538752014785645e-05,1
2009-09-30,0.7135238601311523,0.2862885880988053,0.00018755177011800772,0
2009-10-31,0.2624755266276197,0.7373695898577936,0.0001548835144936169,1
2009-11-30,0.7304832266330602,0.2695153407387909,1.4326280769021325e-06,0
2009-12-31,0.2538837054076175,0.7461116660656514,4.628526906447794e-06,1
2010-01-31,0.7399577950422516,0.26003941841510547,2.7865425743884493e-06,0
2010-02-28,0.2428598129921238,0.7570528876038936,8.729940414665723e-05,1
2010-03-31,0.7458466715738536,0.24890899256662657,0.005244335859510316,0
2010-04-30,0.046804985527347596,0.7605012104442695,0.1926938040285091,1
2010-05-31,0.0015467123404815455,0.04852779941361046,0.9499254882458257,2
2010-06-30,2.874295518465029e-05,0.0015644383880804948,0.9984068186566204,2
2010-07-31,1.2593258881852663e-06,2.976012452817959e-05,0.9999689805495013,2
2010-08-31,5.970079715938019e-07,1.4127284320267043e-06,0.9999979902633827,2
2010-09-30,1.4164025703849709e-06,7.716403936461292e-07,0.9999978119568659,2
2010-10-31,1.4588131483566785e-06,1.768842228986387e-06,0.9999967723444818,2
2010-11-30,1.793200739346164e-06,1.6634912290944576e-06,0.999996543308106,2
2010-12-31,1.9582245492377534e-06,2.100529691833418e-06,0.9999959412457942,2
2011-01-31,9.670492867062603e-06,2.189429564937368e-06,0.9999881400775193,2
2011-02-28,5.072746819603942e-05,1.1214018315706534e-05,0.999938058513509,2
2011-03-31,2.7476468537072468e-05,5.1830804954779844e-05,0.9999206927263468,2
2011-04-30,6.0103934915607974e-05,2.849603872625833e-05,0.9999114000264067,2
2011-05-31,0.0002892255009292398,6.329428115878131e-05,0.9996474802176847,2
2011-06-30,0.0007208124444937443,0.00029558439079700337,0.9989836031647913,2
2011-07-31,0.00011506948536831855,0.0007302397668325905,0.9991546907479311,2
2011-08-31,0.00021012458238156957,0.00011707767251497111,0.9996727977449362,2
2011-09-30,0.00011395585576607063,0.0002203914170256884,0.9996656527272163,2
2011-10-31,4.111198802037752e-06,0.00011425240730764177,0.99988163639378,2
2011-11-30,4.862653244091984e-06,4.535101634542412e-06,0.9999906022449554,2
2011-12-31,3.52770057350663e-06,5.454277548326787e-06,0.9999910180220943,2
2012-01-31,1.331937114020787e-06,3.831888569512126e-06,0.9999948361743548,2
2012-02-29,4.438441814894284e-07,1.6054363983773598e-06,0.9999979507195428,2
2012-03-31,1.2846781839522614e-07,5.355434396719717e-07,0.9999993359885979,2
2012-04-30,2.215043695436215e-07,2.053411840656443e-07,0.9999995731546735,2
2012-05-31,8.321545271194405e-08,3.8787145974527617e-07,0.999999528913233,2
2012-06-30,1.1291309268123728e-08,1.0283154369951324e-07,0.9999998858770661,2
2012-07-31,2.2420348945728502e-08,4.362370746861722e-08,0.999999933956135,2
2012-08-31,3.793975185531788e-07,7.36556493807327e-08,0.9999995469466856,2
2012-09-30,1.911439096478036e-06,8.022417983914307e-07,0.9999972863193293,2
2012-10-31,9.449003896587301e-07,2.1440212424860884e-06,0.9999969110783654,2
2012-11-30,6.351966465481635e-07,1.129331404291061e-06,0.9999982354717865,2
2012-12-31,4.0542328081481126e-07,7.970675967985121e-07,0.9999987975091198,2
2013-01-31,2.6552208993776894e-07,4.975671844255203e-07,0.9999992369105895,2
2013-02-28,2.1353135491424474e-07,3.590870091454512e-07,0.999999427381845,2
2013-03-31,1.6420621133972973e-07,2.9445080360673107e-07,0.9999995413428365,2
2013-04-30,9.352237893329821e-07,2.458299615156664e-07,0.9999988189463391,2
2013-05-31,3.294415410872571e-05,1.4122304040855965e-06,0.9999656436156559,2
2013-06-30,0.00016366451765353112,3.556801751218768e-05,0.999800767465047,2
2013-07-31,0.0002101389297419481,0.00016609985794496565,0.9996237612122542,2
2013-08-31,0.00029308320406464124,0.00021476135633497474,0.9994921554397461,2
2013-09-30,0.00015801486326319535,0.00029813860319618244,0.9995438465337255,2
2013-10-31,9.420960976879632e-05,0.000161037717257828,0.9997447526728556,2
2013-11-30,8.488553649178666e-05,9.682903605096613e-05,0.9998182854276261,2
2013-12-31,3.7088596647490055e-05,8.674467761075639e-05,0.9998761667257217,2
2014-01-31,1.4299976898837279e-05,3.800621604470191e-05,0.9999476938070531,2
2014-02-28,1.0461300817523918e-05,1.4936524168261967e-05,0.9999746021750304,2
2014-03-31,9.59461219851395e-06,1.1042540659205708e-05,0.9999793628472979,2
2014-04-30,1.7753583285916153e-06,1.0120443091409048e-05,0.9999881041983796,2
2014-05-31,6.435519825356348e-08,1.862440880875795e-06,0.999998073204134,2
2014-06-30,3.529450068174112e-08,8.089640241286044e-08,0.9999998838088754,2
2014-07-31,1.734873919980934e-08,9.527292833232348e-08,0.9999998873781869,2
2014-08-31,3.991379005351351e-09,2.3150599996571685e-08,0.99999997285795,2
2014-09-30,1.1710718686588445e-08,2.4577206397770125e-08,0.9999999637120716,2
2014-10-31,1.179709468172046e-08,3.038271001098663e-08,0.9999999578203651,2
2014-11-30,3.1357925643127825e-08,3.275698789452953e-08,0.9999999358851731,2
2014-12-31,2.3029500883203627e-07,9.644736238407872e-08,0.9999996732577153,2
2015-01-31,1.3990599205013088e-07,3.9690142438246575e-07,0.9999994631927243,2
2015-02-28,9.211471365594784e-08,1.8502113058026934e-07,0.9999997228642699,2
2015-03-31,1.9128546533234333e-07,1.9026668044590104e-07,0.999999618447946,2
2015-04-30,1.9335157802600055e-07,2.896871829106609e-07,0.9999995169611141,2
2015-05-31,1.4291617619863522e-06,2.817917025299344e-07,0.9999982890463883,2
2015-06-30,5.183624594483566e-06,2.0726663825889673e-06,0.9999927437087962,2
2015-07-31,2.529491427027601e-05,5.457136028383568e-06,0.9999692479495101,2
2015-08-31,0.00016489323243519318,3.0165042860418976e-05,0.9998049417246708,2
2015-09-30,4.68673933777038e-06,0.00016582998859223345,0.9998294832721443,2
2015-10-31,7.837419821070578e-07,4.923272535723868e-06,0.9999942929856894,2
2015-11-30,7.880050405004288e-07,9.504872132264043e-07,0.9999982615078457,2
2015-12-31,1.248463219206911e-06,9.518791731422545e-07,0.999997799657796,2
2016-01-31,1.5559476335717833e-05,1.5198765534466382e-06,0.9999829206470785,2
2016-02-29,2.1447351714951556e-05,1.765658556649422e-05,0.9999608960626241,2
2016-03-31,3.626749181038564e-06,2.178241777717736e-05,0.9999745908330101,2
2016-04-30,3.280799229751714e-06,4.024799149275436e-06,0.9999926944018094,2
2016-05-31,1.1091809905939795e-06,3.6216372300574135e-06,0.9999952691817307,2
2016-06-30,2.864135093359297e-07,1.232894753825907e-06,0.9999984806916191,2
2016-07-31,5.034057130332272e-07,4.083957163675689e-07,0.9999990881987806,2
2016-08-31,3.666535609917715e-07,7.069570024933021e-07,0.9999989263893746,2
2016-09-30,1.273059890094357e-06,4.7416179797257817e-07,0.9999982527785308,2
2016-10-31,1.2460776882733885e-05,1.8849508685896205e-06,0.9999856542723508,2
2016-11-30,2.5893069598866615e-05,1.3257778636550249e-05,0.9999608491518135,2
2016-12-31,8.97649174109178e-05,2.7140493901356534e-05,0.9998830945887945,2
2017-01-31,0.00016580007153645435,9.280963511671806e-05,0.9997413902933189,2
2017-02-28,5.480328118545184e-05,0.00016834369962646136,0.9997768530192208,2
2017-03-31,2.2079132926839803e-05,5.608046969965167e-05,0.9999218403973748,2
2017-04-30,1.6845571007911126e-05,2.3025177611530342e-05,0.9999601292515373,2
2017-05-31,3.141996188863889e-05,1.759800899095843e-05,0.9999509820290543,2
2017-06-30,6.521637237261299e-05,3.3131559669607816e-05,0.9999016520680566,2
2017-07-31,0.00010550216958092106,6.67966528530344e-05,0.9998277011776846,2
2017-08-31,0.00018988148569235787,0.00010873009886392614,0.9997013884152425,2
2017-09-30,7.435632121854745e-05,0.0001932227937085427,0.9997324208850479,2
2017-10-31,2.9083522662484116e-05,7.592266220649932e-05,0.9998949938150838,2
2017-11-30,1.667441732283467e-05,3.0171018542473996e-05,0.9999531545640584,2
2017-12-31,2.015530887315534e-06,1.7445981616823853e-05,0.9999805384875099,2
2018-01-31,1.2683813871036666e-06,2.1177131676517377e-06,0.9999966139055717,2
2018-02-28,5.620256051657596e-06,1.578581763665743e-06,0.9999928011620707,2
2018-03-31,1.3821663673569902e-05,6.122273178641369e-06,0.9999800560632812,2
2018-04-30,3.235759834620772e-05,1.4594049528801516e-05,0.9999530483523368,2
2018-05-31,6.140027652278807e-05,3.362092220800192e-05,0.9999049788012373,2
2018-06-30,1.8421560756138066e-05,6.296099355594061e-05,0.9999186174457431,2
2018-07-31,2.9114439089066978e-06,1.8777087852351895e-05,0.9999783114682075,2
2018-08-31,3.6997656657232505e-06,3.122939286017782e-06,0.9999931772950648,2
2018-09-30,0.00010561874455110007,4.183918229888563e-06,0.9998901973373766,2
2018-10-31,0.0006031607571747739,0.00011418134574483308,0.9992826578968909,2
2018-11-30,0.00048126014114612475,0.0006060015052242333,0.9989127383538523,2
2018-12-31,0.005411558876473644,0.0005088620560834055,0.994079579067574,2
2019-01-31,0.00034446278659455563,0.005433158526287529,0.9942223786872453,2
2019-02-28,5.5120600541529084e-05,0.00036512318612060804,0.999579756213504,2
2019-03-31,1.7459512479622372e-06,5.653826309204207e-05,0.9999417157856627,2
2019-04-30,1.3740757767802075e-06,1.8904562666197953e-06,0.9999967354677746,2
2019-05-31,2.3282951606591191e-07,2.111508109887342e-06,0.9999976556623745,2
2019-06-30,7.862342350450241e-09,2.385230279966093e-07,0.9999997536147324,2
2019-07-31,8.43714365422121e-08,5.976597799986784e-08,0.9999998558623806,2
2019-08-31,1.0385648168692954e-07,2.6253021461023953e-07,0.9999996336133098,2
2019-09-30,1.1039393830380693e-09,2.1998578011817652e-07,0.9999997789105026,2
2019-10-31,7.516525812227732e-12,1.2207064457517645e-09,0.9999999987717274,2
2019-11-30,6.64618109181427e-09,5.038178488395961e-09,0.9999999883157217,2
2019-12-31,6.217293353520214e-05,2.713465722711926e-07,0.9999375557197214,2
2020-01-31,0.0011439684267123755,8.288150527843795e-05,0.9987731500680529,2
2020-02-29,0.9972532107535184,0.0027430705278956163,3.718718555328633e-06,0
2020-03-31,0.004701313047825854,0.9952986869521203,8.525497778370355e-16,1
2020-04-30,0.9791529301522692,0.020847069736877593,1.1095164270126739e-10,0
2020-05-31,0.022641140500653214,0.9773582427025723,6.167967897759767e-07,1
2020-06-30,0.957536912474102,0.04246286371293339,2.2381290759417405e-07,0
2020-07-31,0.04394991575930079,0.9560494781620281,6.060786013925817e-07,1
2020-08-31,0.9341627936354356,0.06578403775282937,5.316861162148782e-05,0
2020-09-30,0.0705001029280529,0.9294993328069758,5.642650361167499e-07,1
2020-10-31,0.8988394800619512,0.10116039098969225,1.2894844457522433e-07,0
2020-11-30,0.10592447923307259,0.894065988304391,9.53246266029185e-06,1
2020-12-31,0.8528622398944374,0.14683967450886193,0.0002980855964784506,0
2021-01-31,0.1518585900138684,0.8481412576932879,1.522929723652472e-07,1
2021-02-28,0.8132231356415799,0.18677679276712686,7.15912292017489e-08,0
2021-03-31,0.18965804786249463,0.8103419521250639,1.2291124974819713e-11,1
2021-04-30,0.7728429491150235,0.22715704222853048,8.65660766190236e-09,0
2021-05-31,0.22720023325317737,0.772799762604974,4.1416704786426805e-09,1
2021-06-30,0.7354455364018179,0.26455442005005925,4.3547941863627525e-08,0
2021-07-31,0.2648199861526329,0.7351796095107093,4.043368759234036e-07,1
2021-08-31,0.6985751024382515,0.30141763660249576,7.260959428332843e-06,0
2021-09-30,0.3009978666028293,0.6990012601310377,8.732659199634792e-07,1
2021-10-31,0.6552483545874573,0.3447514367769116,2.0863548961445384e-07,0
2021-11-30,0.34699682458863595,0.6530001773061994,2.998105164172847e-06,1
2021-12-31,0.59966640879693,0.3994904210086678,0.0008431701942844242,0
2022-01-31,0.4028839287105897,0.5970321821252536,8.388916415992434e-05,1
2022-02-28,0.5400546183837912,0.4591638153359747,0.0007815662803618687,0
2022-03-31,0.46214409598555495,0.5378023000025587,5.360401179983561e-05,1
2022-04-30,0.4910444422986578,0.5089117143828779,4.3843318654060854e-05,0
2022-05-31,0.5054551959610943,0.49453270265854277,1.2101380546786418e-05,1
2022-06-30,0.4577917030451292,0.5422035296446736,4.767310159713428e-06,0
2022-07-31,0.5373033417931994,0.4626952477759301,1.4104309461058038e-06,1
2022-08-31,0.43975956201873023,0.5602385914761693,1.8465050518959671e-06,0
2022-09-30,0.555713928036143,0.44428491362924394,1.1583348323071262e-06,1
2022-10-31,0.420942145701696,0.5790536016545986,4.2526438222444695e-06,0
2022-11-30,0.5742539649696289,0.4257382867739062,7.74825657987582e-06,1
2022-12-31,0.4047590581230337,0.5952284270980303,1.2514778801490033e-05,0
2023-01-31,0.5906763808171271,0.40929360187507363,3.0017307910687416e-05,1
2023-02-28,0.38466313608927555,0.6152575539921068,7.930991843910246e-05,0
2023-03-31,0.6104427346833982,0.3895329892148845,2.4276101865767346e-05,1
2023-04-30,0.36319005130847476,0.6365583673112858,0.00025158138012599184,0
2023-05-31,0.6034574169506748,0.3768120684707775,0.019730514578757873,1
2023-06-30,0.13728632592657528,0.6296806831482192,0.23303299092530527,2
2023-07-31,0.01700231916359679,0.14410937325194687,0.8388883075843364,2
2023-08-31,0.0004783283542457694,0.01734298896891228,0.9821786826768901,2
2023-09-30,5.227542598501263e-05,0.0005016891641981384,0.9994460354097264,2
2023-10-31,5.231430433982446e-06,5.385263830548374e-05,0.9999409159311046,2
2023-11-30,4.612192266014986e-07,5.519400914717977e-06,0.9999940193799045,2
2023-12-31,6.348570504792934e-08,5.203116725625035e-07,0.9999994162027973,2
2024-01-31,1.6477004661153037e-08,1.1298741367114925e-07,0.9999998705357113,2
2024-02-29,5.657991632366016e-09,2.567900656773091e-08,0.9999999686629057,2
2024-03-31,1.5776714205376176e-07,2.3064073439336102e-08,0.9999998191688227,2
2024-04-30,1.623993624615213e-05,4.22687006893752e-07,0.9999833373768866,2
2024-05-31,2.6140600379437928e-05,1.7901574093617497e-05,0.9999559578253865,2
2024-06-30,4.532535911324516e-06,2.653529827886553e-05,0.9999689321658852,2
2024-07-31,8.11957275380437e-07,4.854790799668171e-06,0.9999943332519741,2
2024-08-31,1.037486557352026e-07,8.81573165385121e-07,0.9999990146780271,2
2024-09-30,7.644169893082742e-08,1.4421576293251277e-07,0.9999997793425125,2
2024-10-31,8.327777157745818e-08,1.505100598837285e-07,0.9999997662121405,2
2024-11-30,5.537425077620094e-07,1.0998896734936016e-07,0.9999993362687221,2
2024-12-31,1.1917731953151992e-05,1.0308434660274736e-06,0.9999870514245012,2
2025-01-31,2.5634042186907968e-05,1.2388824073865438e-05,0.9999619771336468,2
2025-02-28,0.0007601146163692841,2.7068888668881693e-05,0.9992128164948532,2
2025-03-31,0.00019960333250137376,0.000777130794606216,0.9990232658729501,2
2025-04-30,1.836016168526237e-06,0.00020020673951060502,0.9997979572442606,2
2025-05-31,5.166457412793469e-07,1.978743819060242e-06,0.9999975046102221,2
2025-06-30,5.100128314369128e-07,6.21636125200766e-07,0.9999988683509436,2
2025-07-31,1.01709380428558e-06,6.121330220713739e-07,0.9999983707729909,2
2025-08-31,1.0607739014157466e-06,1.2336063571616317e-06,0.9999977056198932,2
2025-09-30,6.997953813198713e-06,1.1597823358217718e-06,0.9999918422637035,2
2025-10-31,0.0004016395300743451,8.90597760898055e-06,0.9995894544921605,2
